round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
50	5000000	2946992	118642	1934366	17951711	0	4102358	211387639	0	106404031	5466958	1.105779	8.726845	1.577126	0.000066	0.000000	0.000112	0.000057	0.000056	3.864188	15.665860	0.391744	9355751424	9355751424	9598676992	9598676992	9824714752	9892028416	9894035456	9894035456	9894035456	9894035456	9894035456	9894035456	9894035456	10002857984	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10150502400	10203136000
51	5000000	2969924	110481	1919595	17739306	0	4075995	215463634	0	109373955	5577439	1.106496	8.737339	3.077929	0.000067	0.000000	0.000114	0.000057	0.000056	3.020209	16.270780	0.328625	9485815808	9485815808	9729708032	9729708032	9971027968	9995673600	10014150656	10014150656	10014150656	10014150656	10014150656	10014150656	10014150656	10063355904	10203136000	10203136000	10203136000	10203136000	10203136000	10203136000	10311229440	10311229440	10311229440	10311229440	10311229440	10311229440	10311229440	10311229440
52	5000000	3063479	112620	1823901	17113821	0	3772335	219235969	0	112437434	5690059	1.112469	8.673814	4.507799	0.000067	0.000000	0.000115	0.000057	0.000057	2.382529	17.009599	0.332806	9617162240	9617162240	9864433664	9864433664	10047852544	10073260032	10099892224	10099892224	10099892224	10099892224	10099892224	10099892224	10099892224	10173190144	10311229440	10311229440	10311229440	10311229440	10311229440	10311229440	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000
53	5000000	3226349	132796	1640855	15444355	0	3312663	222548632	0	115663783	5822855	1.133769	8.419820	2.021478	0.000069	0.000000	0.000114	0.000057	0.000057	4.766519	16.819860	0.478092	9741950976	9741950976	10006802432	10006802432	10161713152	10188587008	10242699264	10242699264	10242699264	10242699264	10242699264	10242699264	10242699264	10478673920	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10587136000	10717167616
54	5000000	3274133	166220	1559647	14443773	0	3161702	225710334	0	118937916	5989075	1.122670	8.331659	3.191023	0.000067	0.000000	0.000113	0.000057	0.000056	3.650825	16.751455	0.455100	9885556736	9885556736	10156769280	10156769280	10335698944	10363224064	10384683008	10384683008	10384683008	10384683008	10384683008	10384683008	10384683008	10541768704	10717167616	10717167616	10717167616	10717167616	10717167616	10717167616	10732429312	10732429312	10732429312	10732429312	10732429312	10732429312	10732429312	10782003200
55	5000000	3245534	188011	1566455	14633227	0	3281939	228992273	0	122183450	6177086	1.141941	8.355519	4.262244	0.000066	0.000000	0.000114	0.000057	0.000057	2.355838	16.449153	0.333431	10036412416	10036412416	10310225920	10310225920	10467790848	10495258624	10521571328	10521571328	10521571328	10521571328	10521571328	10521571328	10521571328	10606018560	10782003200	10782003200	10782003200	10782003200	10782003200	10782003200	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408
56	5000000	3232198	196309	1571493	14281070	0	3329106	232321379	0	125415648	6373395	1.167009	8.443208	1.744393	0.000068	0.000000	0.000113	0.000057	0.000056	4.715141	16.537196	0.467264	10189426688	10189426688	10462355456	10462355456	10679410688	10706841600	10708508672	10708508672	10708508672	10708508672	10708508672	10708508672	10708508672	10967019520	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11007889408	11207184384
57	5000000	3357436	182337	1460227	13494548	0	3052115	235373494	0	128773084	6555732	1.103954	8.248628	2.907001	0.000067	0.000000	0.000115	0.000058	0.000057	3.360681	16.045503	0.425057	10381189120	10381189120	10637492224	10637492224	10773229568	10801545216	10827649024	10827649024	10827649024	10827649024	10827649024	10827649024	10827649024	10987855872	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384
58	5000000	3364648	181040	1454312	13464248	0	3163955	238537449	0	132137732	6736772	1.141542	8.415576	4.079113	0.000066	0.000000	0.000114	0.000057	0.000057	2.067032	16.020050	0.316606	10518155264	10518155264	10776764416	10776764416	10940985344	10969350144	10976780288	10976780288	10976780288	10976780288	10976780288	10976780288	10976780288	11043971072	11207184384	11207184384	11207184384	11207184384	11207184384	11207184384	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648
59	3995312	2664287	106557	1224468	11264829	0	2532509	241069958	0	134802019	6843329	0.977414	6.700391	1.061143	0.000068	0.000000	0.000116	0.000059	0.000057	1.494251	10.456216	0.222834	10651676672	10651676672	10891956224	10891956224	11030155264	11052326912	11067170816	11067170816	11067170816	11067170816	11067170816	11067170816	11067170816	11068096512	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648	11442331648
